       Mass(Msol)       Age (Myr)
      0.73182100      0.37000000
       3.8390762      0.37000000
       6.6682577      0.37000000
       1.9898057      0.37000000
       4.5821415      0.38000000
      0.30454499      0.38000000
       1.2941427      0.38000000
       1.6730627      0.38000000
       2.7047360      0.38000000
       6.9786932      0.38000000
       4.6273814      0.38000000
       6.3524328      0.38000000
       3.9067208      0.38000000
       1.3781189      0.38000000
      0.67480047      0.38000000
       1.5302898      0.38000000
       1.6860258      0.38000000
       5.5478266      0.38000000
       3.2355563      0.38000000
       2.4330431      0.38000000
       1.5963820      0.38000000
       5.0461500      0.38000000
       1.0186945      0.38000000
       3.4334951      0.38000000
      0.50930599      0.38000000
       1.2274184      0.38000000
       4.5772156      0.38000000
       1.2435204      0.38000000
       6.7692295      0.38000000
      0.66889347      0.38000000
       3.6938232      0.38000000
       2.0938679      0.38000000
      0.67128754      0.38000000
       3.8593245      0.38000000
       2.1530395      0.38000000
       3.3862373      0.38000000
       7.7851163      0.38000000
       4.7211424      0.38000000
       6.5747732      0.38000000
      0.27718572      0.38000000
      0.85610959      0.38000000
       4.6195865      0.38000000
       1.3713566      0.38000000
      0.33332349      0.38000000
       2.4097997      0.38000000
       1.3986826      0.38000000
       6.3823257      0.38000000
       3.0376970      0.38000000
       1.4002964      0.38000000
       2.1752045      0.38000000
       2.6693496      0.38000000
       4.3024893      0.38000000
       1.1944648      0.39000000
       1.5737791      0.39000000
       4.4999180      0.39000000
      0.74902041      0.39000000
       1.7402128      0.39000000
       3.1500068      0.39000000
      0.28108248      0.39000000
       1.0416131      0.39000000
       1.5222633      0.39000000
      0.74519430      0.39000000
       5.8783683      0.39000000
       1.9232070      0.39000000
       5.3364778      0.39000000
       8.3359466      0.39000000
       5.3287780      0.39000000
       3.6078498      0.39000000
       3.9693660      0.39000000
       4.4620078      0.39000000
      0.24517677      0.39000000
       4.7613154      0.39000000
       2.9539170      0.39000000
       4.7473964      0.39000000
      0.97986581      0.39000000
       2.5617537      0.39000000
       1.9982564      0.40000000
       3.5735526      0.40000000
       7.3252540      0.40000000
       6.8778154      0.40000000
       1.4034916      0.40000000
       4.0254166      0.40000000
      0.25070297      0.40000000
       2.7780660      0.40000000
      0.24244732      0.40000000
       1.0758267      0.40000000
      0.99561021      0.40000000
      0.57657928      0.40000000
       2.3678006      0.40000000
       1.7405119      0.40000000
       1.4280963      0.40000000
       2.4064368      0.40000000
       6.6604169      0.40000000
      0.87352224      0.40000000
       1.1538298      0.40000000
       1.0428648      0.40000000
       1.5246451      0.40000000
       2.8337552      0.40000000
       2.4625228      0.40000000
       2.2772650      0.40000000
       2.5963469      0.40000000
       5.9149851      0.40000000
       2.6198235      0.40000000
       3.0007216      0.40000000
       4.2415672      0.40000000
      0.80980338      0.40000000
       5.8247887      0.40000000
      0.91662503      0.40000000
       1.2372783      0.40000000
       3.4047255      0.40000000
       1.5242329      0.40000000
       2.3068233      0.40000000
       1.8398427      0.40000000
      0.90271870      0.40000000
      0.71518870      0.40000000
      0.69567999      0.40000000
       2.0229175      0.41000000
       2.9264807      0.41000000
      0.73902533      0.41000000
       3.3113424      0.41000000
      0.71586801      0.41000000
      0.93665791      0.41000000
       5.5813709      0.41000000
       1.5851926      0.41000000
       3.6758014      0.41000000
       1.9333876      0.41000000
       1.9933370      0.41000000
       4.5282646      0.41000000
       2.4032835      0.41000000
       1.0973988      0.41000000
       1.8046424      0.41000000
       4.0033886      0.41000000
       4.8084472      0.41000000
       2.1855894      0.41000000
      0.66357835      0.41000000
       9.8645775      0.41000000
       2.8892190      0.41000000
       5.2461410      0.41000000
       4.0970382      0.41000000
       2.3823939      0.41000000
      0.38617832      0.41000000
       6.9522202      0.41000000
       2.7151210      0.41000000
       2.8793278      0.41000000
       3.4517517      0.41000000
       4.3759515      0.41000000
      0.46202158      0.41000000
       2.8916382      0.41000000
       1.1491971      0.42000000
       2.6273686      0.42000000
       2.6786272      0.42000000
      0.99552785      0.42000000
       4.5421560      0.42000000
       4.5309129      0.42000000
       6.2692744      0.42000000
       2.3715741      0.42000000
       1.0749273      0.44000000
       2.1063064      0.44000000
       1.2219648      0.44000000
      0.28727551      0.44000000
       1.3641890      0.44000000
       1.2040190      0.44000000
       1.4296728      0.44000000
      0.97989911      0.44000000
       6.4625201      0.44000000
      0.43701011      0.44000000
       5.0354195      0.44000000
       4.2745921      0.44000000
       1.3897887      0.44000000
       1.8390999      0.44000000
       2.1627863      0.44000000
       3.0723588      0.44000000
       2.4478543      0.44000000
       1.2248656      0.44000000
      0.88607297      0.44000000
       1.2675235      0.44000000
       1.1141599      0.44000000
       1.2537220      0.44000000
      0.92820149      0.44000000
       10.253076      0.44000000
       2.8779082      0.45000000
       2.1959216      0.45000000
       2.3251183      0.45000000
       1.1995624      0.45000000
      0.94744495      0.45000000
       2.9396019      0.45000000
       3.3175969      0.45000000
       1.8430869      0.45000000
       1.2937971      0.45000000
      0.29327044      0.45000000
       1.5326068      0.45000000
      0.29952178      0.45000000
      0.94749407      0.45000000
       4.0653142      0.45000000
       2.1616701      0.45000000
       1.1615163      0.45000000
       4.1946822      0.45000000
      0.73307508      0.45000000
      0.62181038      0.45000000
       3.0400162      0.45000000
       2.6112892      0.45000000
       1.1135543      0.45000000
       1.6751476      0.45000000
       1.3166819      0.45000000
       3.9804591      0.45000000
       1.8535976      0.45000000
       1.6954174      0.45000000
       4.5631828      0.45000000
       1.2662742      0.45000000
       3.2315791      0.45000000
      0.52756769      0.45000000
       1.5051023      0.45000000
      0.89988598      0.45000000
       1.2652713      0.45000000
       2.8817369      0.45000000
       4.1934214      0.45000000
      0.84031125      0.45000000
       2.0655153      0.45000000
       2.8324408      0.45000000
      0.89366802      0.45000000
       3.0804214      0.47000000
       2.1026888      0.47000000
       3.8211993      0.47000000
      0.74448517      0.47000000
       1.4652916      0.47000000
       4.3485479      0.47000000
       10.062291      0.47000000
       2.1778045      0.47000000
       2.3928994      0.47000000
       1.6528458      0.47000000
       1.0037023      0.47000000
       1.4589485      0.47000000
       1.5431997      0.47000000
       5.5410478      0.47000000
       1.4445266      0.47000000
       1.4253366      0.47000000
       1.8472154      0.47000000
       3.0872578      0.47000000
      0.92484759      0.47000000
      0.38493706      0.47000000
       2.7666456      0.47000000
      0.89137171      0.47000000
       3.1013427      0.47000000
       4.2386122      0.47000000
       3.4600023      0.50000000
       2.3005701      0.50000000
      0.49229503      0.50000000
       1.8279915      0.50000000
      0.50040908      0.50000000
       6.5950547      0.50000000
       3.5693616      0.50000000
       2.6512561      0.50000000
      0.73099579      0.51000000
       2.3290781      0.51000000
       1.9817477      0.51000000
       2.5799696      0.51000000
       1.1601370      0.51000000
       3.7680489      0.51000000
       2.2682896      0.51000000
       2.2306737      0.51000000
       2.0546916      0.51000000
       4.1852084      0.51000000
       2.6044702      0.51000000
       2.3211342      0.51000000
      0.80446440      0.51000000
       1.6945892      0.51000000
       2.8528557      0.51000000
       2.5818428      0.51000000
       4.2542478      0.55000000
       1.7092344      0.55000000
       1.6141400      0.55000000
       1.5668686      0.55000000
      0.88631771      0.55000000
       3.1517752      0.55000000
      0.40754206      0.55000000
       1.5881302      0.55000000
       4.7617278      0.57000000
       2.0670143      0.57000000
       1.7015492      0.57000000
       8.0384941      0.57000000
       3.4333117      0.57000000
       1.9514930      0.57000000
       1.9146090      0.57000000
       1.1311074      0.57000000
       2.0951670      0.58000000
       1.0343850      0.58000000
       1.1311770      0.58000000
       2.1056651      0.58000000
       1.7383282      0.58000000
       3.2695723      0.58000000
       4.8419528      0.58000000
       2.6211334      0.58000000
       1.3378359      0.59000000
       2.6668275      0.59000000
       4.3530721      0.59000000
       1.0555591      0.59000000
       2.8571910      0.59000000
       1.8973395      0.59000000
       1.0350159      0.59000000
       4.9733184      0.59000000
       1.2593224      0.62000000
       1.0771422      0.62000000
       2.7170810      0.62000000
       4.1446668      0.62000000
      0.71517456      0.62000000
       3.2321819      0.62000000
       1.6807792      0.62000000
       2.9138351      0.62000000
       4.3890326      0.62000000
       2.9069756      0.62000000
      0.61263768      0.62000000
       1.3275919      0.62000000
       7.8120838      0.62000000
       3.5555019      0.62000000
       1.8429626      0.62000000
       1.0429385      0.62000000
       1.3024755      0.62000000
       2.2294818      0.62000000
      0.75980945      0.62000000
       2.6368347      0.62000000
       3.0376483      0.62000000
       1.2937739      0.62000000
       1.3809124      0.62000000
      0.88673809      0.62000000
       1.3940372      0.63000000
      0.91870955      0.63000000
       1.1367833      0.63000000
       1.3954118      0.63000000
      0.83278193      0.63000000
       2.8528479      0.63000000
      0.63243831      0.63000000
       4.8846805      0.63000000
       1.0232971      0.63000000
       2.3584378      0.63000000
       3.1777040      0.63000000
       2.2313948      0.63000000
       2.2159718      0.63000000
       1.5125722      0.63000000
       2.2910578      0.63000000
       2.0048705      0.63000000
       2.1329978      0.65000000
       4.3111295      0.65000000
       7.0524596      0.65000000
       1.7741918      0.65000000
       2.1952069      0.65000000
       1.9782136      0.65000000
       2.0594557      0.65000000
       2.2681504      0.65000000
       1.1852974      0.67000000
       2.1228355      0.67000000
      0.72072734      0.67000000
       1.1946522      0.67000000
       2.5922264      0.67000000
       1.4523724      0.67000000
       2.1299228      0.67000000
       1.7382270      0.67000000
      0.87675088      0.67000000
       1.8967287      0.67000000
       2.9409683      0.67000000
      0.89058276      0.67000000
       1.3621430      0.67000000
       3.6872952      0.67000000
       1.8625942      0.67000000
       2.8510935      0.67000000
      0.96947694      0.68000000
       3.4161779      0.68000000
      0.84490075      0.68000000
       4.2205382      0.68000000
       4.4434081      0.68000000
       2.7562284      0.68000000
      0.83237440      0.68000000
       1.6431615      0.68000000
       1.7647921      0.68000000
       3.2069966      0.68000000
       1.5821314      0.68000000
       6.9912217      0.68000000
       5.4652955      0.68000000
       1.1729369      0.68000000
       3.7734916      0.68000000
       2.3915085      0.68000000
       1.5344823      0.68000000
       1.3552380      0.68000000
       1.4938730      0.68000000
       3.6615949      0.68000000
       1.4390932      0.68000000
       2.1393062      0.68000000
      0.74045078      0.68000000
       2.5396415      0.68000000
       3.1553338      0.69000000
       1.1278342      0.69000000
       3.3206218      0.69000000
       3.3679690      0.69000000
       1.3495342      0.69000000
       2.3272995      0.69000000
       2.3849545      0.69000000
       1.6500606      0.69000000
      0.91832060      0.69000000
       1.4908530      0.69000000
       1.2561618      0.69000000
       4.2175772      0.69000000
       1.8228873      0.69000000
       1.3415259      0.69000000
       1.7673708      0.69000000
       2.2460838      0.69000000
       2.3968521      0.73000000
       2.9470589      0.73000000
       2.8269905      0.73000000
       6.1980525      0.73000000
       3.6058602      0.73000000
       2.3955134      0.73000000
       1.9160713      0.73000000
       1.5481160      0.73000000
       1.4603080      0.75000000
       1.0333236      0.75000000
       2.5977898      0.75000000
       2.8113970      0.75000000
       4.1742173      0.75000000
      0.89217292      0.75000000
       1.4642748      0.75000000
       6.1216759      0.75000000
      0.89668666      0.77000000
       2.2570346      0.77000000
       2.0781713      0.77000000
       1.0150627      0.77000000
       3.5384416      0.77000000
       2.1437095      0.77000000
       2.6382544      0.77000000
       1.4154839      0.77000000
       2.9204303      0.80000000
       1.3585766      0.80000000
       1.2597105      0.80000000
       1.2259479      0.80000000
       1.5481761      0.80000000
      0.82207478      0.80000000
       1.8010439      0.80000000
       1.4133140      0.80000000
       2.2525455      0.81000000
       2.3273698      0.81000000
       1.5964095      0.81000000
       3.7781064      0.81000000
       1.1625509      0.81000000
       1.9143074      0.81000000
       2.1626923      0.81000000
       2.6124811      0.81000000
       1.3383292      0.83000000
       2.5031574      0.83000000
      0.96174939      0.83000000
       2.0731447      0.83000000
       2.2304590      0.83000000
       3.2158204      0.83000000
       2.8549078      0.83000000
       3.8748821      0.83000000
       1.3838377      0.83000000
       3.2188293      0.83000000
       2.5379099      0.83000000
       2.5247783      0.83000000
       1.7192989      0.83000000
       1.8529371      0.83000000
      0.54130940      0.83000000
       1.4405594      0.83000000
       1.5875599      0.95000000
       2.7746770      0.95000000
       2.2140600      0.95000000
       2.1553890      0.95000000
       1.7028773      0.95000000
       1.6461438      0.95000000
       2.6474229      0.95000000
       1.5885691      0.95000000
       1.2855005       1.0400000
       2.5306913       1.0400000
       2.5857409       1.0400000
       1.7471113       1.0400000
       2.6609405       1.0400000
       1.8335250       1.0400000
       2.0635980       1.0400000
       2.1009051       1.0400000
       2.0269858       1.0700000
       1.7182787       1.0700000
       1.7653830       1.0700000
       1.8859569       1.0700000
       2.0291234       1.0700000
       2.2762127       1.0700000
       1.2607013       1.0700000
       2.6583346       1.0700000
       1.9295661       1.1100000
       1.4826620       1.1100000
       2.1673359       1.1100000
       3.0096368       1.1100000
       2.2965205       1.1100000
       1.0622934       1.1100000
       1.8303380       1.1100000
       2.7675304       1.1100000
       2.0723047       1.1400000
       2.4318357       1.1400000
       1.1985729       1.1400000
       1.9323671       1.1400000
       2.1863154       1.1400000
       4.9720520       1.1400000
       1.1655653       1.1400000
       1.4392582       1.1400000
       1.6339529       1.1400000
       2.2042840       1.1400000
       2.4237618       1.1400000
       2.4788578       1.1400000
       3.2298921       1.1400000
       2.6702314       1.1400000
       1.6964578       1.1400000
       1.6915007       1.1400000
       1.3393402       1.1500000
       2.5067715       1.1500000
       1.1002953       1.1500000
       1.8988414       1.1500000
       1.4069188       1.1500000
       2.6390446       1.1500000
       1.9397850       1.1500000
       2.9484160       1.1500000
       3.3272795       1.1500000
       2.6034930       1.1500000
       2.0426065       1.1500000
       1.3011610       1.1500000
       1.8710717       1.1500000
       2.4442482       1.1500000
       1.5604090       1.1500000
       2.1980470       1.1500000
       1.6471165       1.1600000
       1.5645737       1.1600000
       1.7430782       1.1600000
       1.5281532       1.1600000
       2.6938748       1.1600000
       2.0796064       1.1600000
       1.4571393       1.1600000
       1.8657998       1.1600000
       1.3066251       1.1700000
       1.9490749       1.1700000
       2.8416714       1.1700000
       2.2270970       1.1700000
       1.7333498       1.1700000
       1.7569233       1.1700000
       1.4678167       1.1700000
       3.3825868       1.1700000
       2.3725185       1.1800000
       2.0306217       1.1800000
       1.7283514       1.1800000
       2.1622849       1.1800000
       2.8035769       1.1800000
       3.1073907       1.1800000
       1.3643290       1.1800000
       1.6708657       1.1800000
      0.88728589       1.1900000
       1.7060196       1.1900000
       1.4900382       1.1900000
       2.0724700       1.1900000
       2.2965195       1.1900000
       1.5043619       1.1900000
       1.7620719       1.1900000
       2.3286094       1.1900000
       1.9853919       1.2200000
       1.7870402       1.2200000
       1.7741142       1.2200000
       1.1210710       1.2200000
       1.7313142       1.2200000
       1.4153277       1.2200000
       1.1650632       1.2200000
       1.6307467       1.2200000
       1.6461516       1.3400000
       2.6324490       1.3400000
       2.5182422       1.3400000
       2.5206259       1.3400000
       2.4789634       1.3400000
       1.8088219       1.3400000
       2.4898539       1.3400000
       2.0371440       1.3400000
       1.7278824       1.3700000
       2.6092296       1.3700000
       2.2527502       1.3700000
       3.1926054       1.3700000
       1.5191395       1.3700000
       2.3858579       1.3700000
       1.9336438       1.3700000
       1.5639016       1.3700000
       2.4387949       1.3800000
       1.7010341       1.3800000
       1.3826633       1.3800000
       3.3682639       1.3800000
       1.8216496       1.3800000
       1.9882764       1.3800000
       1.6702732       1.3800000
       1.2862676       1.3800000
       1.4067414       1.3800000
       1.3494507       1.3800000
       1.2895475       1.3800000
       1.2372402       1.3800000
       3.0124349       1.3800000
       1.6900689       1.3800000
       2.4483857       1.3800000
       1.9127796       1.3800000
       1.6426084       1.4500000
       3.0499338       1.4500000
       2.2284096       1.4500000
       1.9972650       1.4500000
       1.8129841       1.4500000
       3.5468285       1.4500000
       1.5513020       1.4500000
       2.4091326       1.4500000
       2.6882534       1.5000000
       1.8008941       1.5000000
       1.7442253       1.5000000
       2.7511864       1.5000000
       2.1089119       1.5000000
       2.0936637       1.5000000
       2.0450439       1.5000000
       1.4527559       1.5000000
       2.1916780       1.5500000
       3.2765550       1.5500000
       2.4357266       1.5500000
       2.4102603       1.5500000
       2.0672875       1.5500000
       1.5756379       1.5500000
       1.8901179       1.5500000
       2.8291812       1.5500000
       3.4520353       1.7900000
       1.5310510       1.7900000
       1.8367261       1.7900000
       2.0450948       1.7900000
       1.8117492       1.7900000
       1.5900005       1.7900000
       2.3945260       1.7900000
       1.8252774       1.7900000
       2.8304576       1.9300000
       1.6891158       1.9300000
       2.6675820       1.9300000
       2.0941448       1.9300000
       1.9385966       1.9300000
       1.4993976       1.9300000
       1.9431682       1.9300000
       2.1052474       1.9300000
       2.0354989       1.9500000
       2.0584805       1.9500000
       2.2718535       1.9500000
       2.4633889       1.9500000
       2.1495563       1.9500000
       1.7595365       1.9500000
       1.7614576       1.9500000
       1.8538800       1.9500000
       2.2768337       2.0400000
       1.9198633       2.0400000
       1.5498236       2.0400000
       1.7099901       2.0400000
       2.8270490       2.0400000
       1.6204477       2.0400000
       2.0512329       2.0400000
       2.1569573       2.0400000
       2.0812573       2.1300000
       2.0169724       2.1300000
       2.5608883       2.1300000
       2.3345852       2.1300000
       1.9738803       2.1300000
       1.9773480       2.1300000
       2.5977554       2.1300000
       2.3115988       2.1300000
       1.9414946       2.2400000
       1.8005457       2.2400000
       2.5471949       2.2400000
       1.9983595       2.2400000
       2.0941703       2.2400000
       1.7995236       2.2400000
       1.5708665       2.2400000
       1.6907633       2.2400000
       2.0089095       2.3000000
       2.5183456       2.3000000
       2.0007756       2.3000000
       1.7534414       2.3000000
       1.6820566       2.3000000
       1.6794848       2.3000000
       1.7905494       2.3000000
       2.0524389       2.3000000
       1.9006365       2.4200000
       1.2395330       2.4200000
       1.8098095       2.4200000
       2.2957241       2.4200000
       2.2951686       2.4200000
       2.1140642       2.4200000
       2.1456180       2.4200000
       2.0054530       2.4200000
